Country,Year,Energy Consumption EJ,Fuel type
Norway,1996,1.33622849,Natural gas
Norway,1997,1.534415007,Natural gas
Norway,1998,1.57907176,Natural gas
Norway,1999,1.731861353,Natural gas
Norway,2000,1.779209137,Natural gas
Norway,2001,1.930723786,Natural gas
Norway,2002,2.343669891,Natural gas
Norway,2003,2.60685873,Natural gas
Norway,2004,2.829061031,Natural gas
Norway,2005,3.067156076,Natural gas
Norway,2006,3.168118238,Natural gas
Norway,2007,3.226766586,Natural gas
Norway,2008,3.575837612,Natural gas
Norway,2009,3.724712133,Natural gas
Norway,2010,3.823033333,Natural gas
Norway,2011,3.618247986,Natural gas
Norway,2012,4.114610672,Natural gas
Norway,2013,3.904493809,Natural gas
Norway,2014,3.876907825,Natural gas
Norway,2015,4.18530941,Natural gas
Norway,2016,4.174860954,Natural gas
Norway,2017,4.456372261,Natural gas
Norway,2018,4.368859768,Natural gas
Norway,2019,4.119247913,Natural gas
Norway,2020,4.021771908,Natural gas
Norway,2021,4.121850014,Natural gas
Norway,2022,4.429506779,Natural gas
Norway,2023,4.19880867,Natural gas
Poland,1970,0.184295699,Natural gas
Poland,1971,0.190044895,Natural gas
Poland,1972,0.201026693,Natural gas
Poland,1973,0.203931898,Natural gas
Poland,1974,0.197406903,Natural gas
Poland,1975,0.203175902,Natural gas
Poland,1976,0.221156999,Natural gas
Poland,1977,0.232779607,Natural gas
Poland,1978,0.249606907,Natural gas
Poland,1979,0.223948807,Natural gas
Poland,1980,0.1902069,Natural gas
Poland,1981,0.169052407,Natural gas
Poland,1982,0.155800804,Natural gas
Poland,1983,0.152320504,Natural gas
Poland,1984,0.167308196,Natural gas
Poland,1985,0.173023194,Natural gas
Poland,1986,0.157083303,Natural gas
Poland,1987,0.157813206,Natural gas
Poland,1988,0.156617999,Natural gas
Poland,1989,0.145021498,Natural gas
Poland,1990,0.099558897,Natural gas
Poland,1991,0.111294001,Natural gas
Poland,1992,0.1071738,Natural gas
Poland,1993,0.136947602,Natural gas
Poland,1994,0.129762903,Natural gas
Poland,1995,0.132688805,Natural gas
Poland,1996,0.131472901,Natural gas
Poland,1997,0.134150401,Natural gas
Poland,1998,0.136012495,Natural gas
Poland,1999,0.129882604,Natural gas
Poland,2000,0.138724193,Natural gas
Poland,2001,0.146204099,Natural gas
Poland,2002,0.1494333,Natural gas
Poland,2003,0.151197299,Natural gas
Poland,2004,0.164356202,Natural gas
Poland,2005,0.162630007,Natural gas
Poland,2006,0.162462607,Natural gas
Poland,2007,0.163147002,Natural gas
Poland,2008,0.154486999,Natural gas
Poland,2009,0.154070005,Natural gas
Poland,2010,0.154616997,Natural gas
Poland,2011,0.161184996,Natural gas
Poland,2012,0.163569003,Natural gas
Poland,2013,0.160067007,Natural gas
Poland,2014,0.156013995,Natural gas
Poland,2015,0.154197007,Natural gas
Poland,2016,0.148745,Natural gas
Poland,2017,0.145439997,Natural gas
Poland,2018,0.143326998,Natural gas
Poland,2019,0.143466994,Natural gas
Poland,2020,0.141435996,Natural gas
Poland,2021,0.139834002,Natural gas
Poland,2022,0.136957005,Natural gas
Poland,2023,0.129492462,Natural gas
Romania,1970,0.782742798,Natural gas
Romania,1971,0.836501241,Natural gas
Romania,1972,0.855673134,Natural gas
Romania,1973,0.905892372,Natural gas
Romania,1974,0.934977293,Natural gas
Romania,1975,1.01564014,Natural gas
Romania,1976,1.107842922,Natural gas
Romania,1977,1.173225284,Natural gas
Romania,1978,1.181242824,Natural gas
Romania,1979,1.12869215,Natural gas
Romania,1980,1.165442467,Natural gas
Romania,1981,1.226698518,Natural gas
Romania,1982,1.24028492,Natural gas
Romania,1983,1.230791211,Natural gas
Romania,1984,1.222002029,Natural gas
Romania,1985,1.168025494,Natural gas
Romania,1986,1.182031274,Natural gas
Romania,1987,1.123408556,Natural gas
Romania,1988,1.10012722,Natural gas
Romania,1989,0.986202955,Natural gas
Romania,1990,0.959229887,Natural gas
Romania,1991,0.839766622,Natural gas
Romania,1992,0.737363696,Natural gas
Romania,1993,0.701712906,Natural gas
Romania,1994,0.620634615,Natural gas
Romania,1995,0.604810774,Natural gas
Romania,1996,0.576271772,Natural gas
Romania,1997,0.498562187,Natural gas
Romania,1998,0.466808408,Natural gas
Romania,1999,0.468601197,Natural gas
Romania,2000,0.459213287,Natural gas
Romania,2001,0.451346397,Natural gas
Romania,2002,0.443757594,Natural gas
Romania,2003,0.436621487,Natural gas
Romania,2004,0.434483111,Natural gas
Romania,2005,0.406174511,Natural gas
Romania,2006,0.400190413,Natural gas
Romania,2007,0.386556298,Natural gas
Romania,2008,0.376500607,Natural gas
Romania,2009,0.374234408,Natural gas
Romania,2010,0.360844195,Natural gas
Romania,2011,0.362861991,Natural gas
Romania,2012,0.363527089,Natural gas
Romania,2013,0.360068411,Natural gas
Romania,2014,0.366994798,Natural gas
Romania,2015,0.367820114,Natural gas
Romania,2016,0.325899899,Natural gas
Romania,2017,0.360410452,Natural gas
Romania,2018,0.358475387,Natural gas
Romania,2019,0.346413106,Natural gas
Romania,2020,0.309467584,Natural gas
Romania,2021,0.310884714,Natural gas
Romania,2022,0.315020472,Natural gas
Romania,2023,0.319399804,Natural gas
Ukraine,1970,0,Natural gas
Ukraine,1971,0,Natural gas
Ukraine,1972,0,Natural gas
Ukraine,1973,0,Natural gas
Ukraine,1974,0,Natural gas
Ukraine,1975,0,Natural gas
Ukraine,1976,0,Natural gas
Ukraine,1977,0,Natural gas
Ukraine,1978,0,Natural gas
Ukraine,1979,0,Natural gas
Ukraine,1980,0,Natural gas
Ukraine,1981,0,Natural gas
Ukraine,1982,0,Natural gas
Ukraine,1983,0,Natural gas
Ukraine,1984,0,Natural gas
Ukraine,1985,1.460955739,Natural gas
Ukraine,1986,1.352610588,Natural gas
Ukraine,1987,1.212920308,Natural gas
Ukraine,1988,1.103893757,Natural gas
Ukraine,1989,1.049380541,Natural gas
Ukraine,1990,0.957389355,Natural gas
Ukraine,1991,0.831327438,Natural gas
Ukraine,1992,0.715486705,Natural gas
Ukraine,1993,0.654159307,Natural gas
Ukraine,1994,0.620088518,Natural gas
Ukraine,1995,0.578453958,Natural gas
Ukraine,1996,0.584791124,Natural gas
Ukraine,1997,0.593479216,Natural gas
Ukraine,1998,0.571094692,Natural gas
Ukraine,1999,0.575643122,Natural gas
Ukraine,2000,0.568369031,Natural gas
Ukraine,2001,0.581622541,Natural gas
Ukraine,2002,0.636442482,Natural gas
Ukraine,2003,0.658690691,Natural gas
Ukraine,2004,0.697190702,Natural gas
Ukraine,2005,0.708263695,Natural gas
Ukraine,2006,0.718689382,Natural gas
Ukraine,2007,0.719030082,Natural gas
Ukraine,2008,0.730614185,Natural gas
Ukraine,2009,0.732147336,Natural gas
Ukraine,2010,0.699405313,Natural gas
Ukraine,2011,0.703595996,Natural gas
Ukraine,2012,0.698144674,Natural gas
Ukraine,2013,0.725707948,Natural gas
Ukraine,2014,0.727888525,Natural gas
Ukraine,2015,0.678008854,Natural gas
Ukraine,2016,0.684823036,Natural gas
Ukraine,2017,0.69845134,Natural gas
Ukraine,2018,0.708672583,Natural gas
Ukraine,2019,0.69845134,Natural gas
Ukraine,2020,0.688230097,Natural gas
Ukraine,2021,0.674601793,Natural gas
Ukraine,2022,0.631672561,Natural gas
Ukraine,2023,0.637123883,Natural gas
United Kingdom,1970,0.394187212,Natural gas
United Kingdom,1971,0.655066729,Natural gas
United Kingdom,1972,0.945211947,Natural gas
United Kingdom,1973,1.026268363,Natural gas
United Kingdom,1974,1.237701774,Natural gas
United Kingdom,1975,1.288822651,Natural gas
United Kingdom,1976,1.364854932,Natural gas
United Kingdom,1977,1.426065922,Natural gas
United Kingdom,1978,1.365608573,Natural gas
United Kingdom,1979,1.378964424,Natural gas
United Kingdom,1980,1.310928941,Natural gas
United Kingdom,1981,1.30799818,Natural gas
United Kingdom,1982,1.329434633,Natural gas
United Kingdom,1983,1.370800138,Natural gas
United Kingdom,1984,1.340069056,Natural gas
United Kingdom,1985,1.495148182,Natural gas
United Kingdom,1986,1.571934104,Natural gas
United Kingdom,1987,1.645705462,Natural gas
United Kingdom,1988,1.58482945,Natural gas
United Kingdom,1989,1.552004933,Natural gas
United Kingdom,1990,1.713740945,Natural gas
United Kingdom,1991,1.90809226,Natural gas
United Kingdom,1992,1.940372467,Natural gas
United Kingdom,1993,2.281303644,Natural gas
United Kingdom,1994,2.435545206,Natural gas
United Kingdom,1995,2.665632248,Natural gas
United Kingdom,1996,3.170187712,Natural gas
United Kingdom,1997,3.2346313,Natural gas
United Kingdom,1998,3.39830327,Natural gas
United Kingdom,1999,3.734521151,Natural gas
United Kingdom,2000,4.084525585,Natural gas
United Kingdom,2001,3.989292145,Natural gas
United Kingdom,2002,3.905512094,Natural gas
United Kingdom,2003,3.881019831,Natural gas
United Kingdom,2004,3.632873058,Natural gas
United Kingdom,2005,3.324204922,Natural gas
United Kingdom,2006,3.014943123,Natural gas
United Kingdom,2007,2.717742205,Natural gas
United Kingdom,2008,2.619740248,Natural gas
United Kingdom,2009,2.203407049,Natural gas
United Kingdom,2010,2.084433556,Natural gas
United Kingdom,2011,1.658971071,Natural gas
United Kingdom,2012,1.410925865,Natural gas
United Kingdom,2013,1.331293702,Natural gas
United Kingdom,2014,1.347534537,Natural gas
United Kingdom,2015,1.463802576,Natural gas
United Kingdom,2016,1.50257504,Natural gas
United Kingdom,2017,1.507847309,Natural gas
United Kingdom,2018,1.459897161,Natural gas
United Kingdom,2019,1.414472818,Natural gas
United Kingdom,2020,1.424571157,Natural gas
United Kingdom,2021,1.180310845,Natural gas
United Kingdom,2022,1.372255087,Natural gas
United Kingdom,2023,1.241035461,Natural gas
Other Europe,1970,0.525883072,Natural gas
Other Europe,1971,0.549667257,Natural gas
Other Europe,1972,0.57685305,Natural gas
Other Europe,1973,0.622022475,Natural gas
Other Europe,1974,0.635764675,Natural gas
Other Europe,1975,0.631996054,Natural gas
Other Europe,1976,0.65044955,Natural gas
Other Europe,1977,0.70196476,Natural gas
Other Europe,1978,0.744246819,Natural gas
Other Europe,1979,0.719947076,Natural gas
Other Europe,1980,0.691962019,Natural gas
Other Europe,1981,0.661606447,Natural gas
Other Europe,1982,0.681217417,Natural gas
Other Europe,1983,0.672707934,Natural gas
Other Europe,1984,0.677847293,Natural gas
Other Europe,1985,0.685558657,Natural gas
Other Europe,1986,0.629635534,Natural gas
Other Europe,1987,0.638167367,Natural gas
Other Europe,1988,0.615011047,Natural gas
Other Europe,1989,0.632762519,Natural gas
Other Europe,1990,0.585746347,Natural gas
Other Europe,1991,0.591051508,Natural gas
Other Europe,1992,0.575007589,Natural gas
Other Europe,1993,0.59486884,Natural gas
Other Europe,1994,0.554332513,Natural gas
Other Europe,1995,0.574078659,Natural gas
Other Europe,1996,0.533464881,Natural gas
Other Europe,1997,0.484806659,Natural gas
Other Europe,1998,0.444195924,Natural gas
Other Europe,1999,0.418549879,Natural gas
Other Europe,2000,0.401809293,Natural gas
Other Europe,2001,0.390617654,Natural gas
Other Europe,2002,0.38930463,Natural gas
Other Europe,2003,0.373509944,Natural gas
Other Europe,2004,0.390555033,Natural gas
Other Europe,2005,0.367097057,Natural gas
Other Europe,2006,0.388971134,Natural gas
Other Europe,2007,0.360036275,Natural gas
Other Europe,2008,0.340025763,Natural gas
Other Europe,2009,0.333047463,Natural gas
Other Europe,2010,0.336550376,Natural gas
Other Europe,2011,0.33299016,Natural gas
Other Europe,2012,0.301352008,Natural gas
Other Europe,2013,0.257646616,Natural gas
Other Europe,2014,0.227950165,Natural gas
Other Europe,2015,0.218762385,Natural gas
Other Europe,2016,0.312424744,Natural gas
Other Europe,2017,0.323451922,Natural gas
Other Europe,2018,0.304080152,Natural gas
Other Europe,2019,0.266592133,Natural gas
Other Europe,2020,0.226205091,Natural gas
Other Europe,2021,0.193578146,Natural gas
Other Europe,2022,0.184937273,Natural gas
Other Europe,2023,0.185342874,Natural gas
Azerbaijan,1970,0,Natural gas
Azerbaijan,1971,0,Natural gas
Azerbaijan,1972,0,Natural gas
Azerbaijan,1973,0,Natural gas
Azerbaijan,1974,0,Natural gas
Azerbaijan,1975,0,Natural gas
Azerbaijan,1976,0,Natural gas
Azerbaijan,1977,0,Natural gas
Azerbaijan,1978,0,Natural gas
Azerbaijan,1979,0,Natural gas
Azerbaijan,1980,0,Natural gas
Azerbaijan,1981,0,Natural gas
Azerbaijan,1982,0,Natural gas
Azerbaijan,1983,0,Natural gas
Azerbaijan,1984,0,Natural gas
Azerbaijan,1985,0.494616777,Natural gas
Azerbaijan,1986,0.478094399,Natural gas
Azerbaijan,1987,0.439424992,Natural gas
Azerbaijan,1988,0.418332607,Natural gas
Azerbaijan,1989,0.390209407,Natural gas
Azerbaijan,1990,0.348024607,Natural gas
Azerbaijan,1991,0.302324414,Natural gas
Azerbaijan,1992,0.277716607,Natural gas
Azerbaijan,1993,0.239047199,Natural gas
Azerbaijan,1994,0.2249856,Natural gas
Azerbaijan,1995,0.2320164,Natural gas
Azerbaijan,1996,0.206600055,Natural gas
Azerbaijan,1997,0.196756944,Natural gas
Azerbaijan,1998,0.183609337,Natural gas
Azerbaijan,1999,0.196756944,Natural gas
Azerbaijan,2000,0.185507655,Natural gas
Azerbaijan,2001,0.18185164,Natural gas
Azerbaijan,2002,0.168668896,Natural gas
Azerbaijan,2003,0.168141589,Natural gas
Azerbaijan,2004,0.163817644,Natural gas
Azerbaijan,2005,0.201506242,Natural gas
Azerbaijan,2006,0.237760559,Natural gas
Azerbaijan,2007,0.380791634,Natural gas
Azerbaijan,2008,0.574293315,Natural gas
Azerbaijan,2009,0.573808193,Natural gas
Azerbaijan,2010,0.586112082,Natural gas
Azerbaijan,2011,0.575168669,Natural gas
Azerbaijan,2012,0.606128812,Natural gas
Azerbaijan,2013,0.629084349,Natural gas
Azerbaijan,2014,0.661826789,Natural gas
Azerbaijan,2015,0.676225901,Natural gas
Azerbaijan,2016,0.657991469,Natural gas
Azerbaijan,2017,0.639310598,Natural gas
Azerbaijan,2018,0.67530483,Natural gas
Azerbaijan,2019,0.861775696,Natural gas
Azerbaijan,2020,0.931134522,Natural gas
Azerbaijan,2021,1.145099401,Natural gas
Azerbaijan,2022,1.228825569,Natural gas
Azerbaijan,2023,1.28009069,Natural gas
Kazakhstan,1970,0,Natural gas
Kazakhstan,1971,0,Natural gas
Kazakhstan,1972,0,Natural gas
Kazakhstan,1973,0,Natural gas
Kazakhstan,1974,0,Natural gas
Kazakhstan,1975,0,Natural gas
Kazakhstan,1976,0,Natural gas
Kazakhstan,1977,0,Natural gas
Kazakhstan,1978,0,Natural gas
Kazakhstan,1979,0,Natural gas
Kazakhstan,1980,0,Natural gas
Kazakhstan,1981,0,Natural gas
Kazakhstan,1982,0,Natural gas
Kazakhstan,1983,0,Natural gas
Kazakhstan,1984,0,Natural gas
Kazakhstan,1985,0.139243588,Natural gas
Kazakhstan,1986,0.148635387,Natural gas
Kazakhstan,1987,0.161064208,Natural gas
Kazakhstan,1988,0.182068139,Natural gas
Kazakhstan,1989,0.171247154,Natural gas
Kazakhstan,1990,0.18154496,Natural gas
Kazakhstan,1991,0.201237112,Natural gas
Kazakhstan,1992,0.207043171,Natural gas
Kazakhstan,1993,0.170619339,Natural gas
Kazakhstan,1994,0.114536531,Natural gas
Kazakhstan,1995,0.150978237,Natural gas
Kazakhstan,1996,0.166500226,Natural gas
Kazakhstan,1997,0.207081452,Natural gas
Kazakhstan,1998,0.202837288,Natural gas
Kazakhstan,1999,0.253831178,Natural gas
Kazakhstan,2000,0.294562995,Natural gas
Kazakhstan,2001,0.296295881,Natural gas
Kazakhstan,2002,0.360080957,Natural gas
Kazakhstan,2003,0.42357257,Natural gas
Kazakhstan,2004,0.590469122,Natural gas
Kazakhstan,2005,0.683397174,Natural gas
Kazakhstan,2006,0.714652359,Natural gas
Kazakhstan,2007,0.81034857,Natural gas
Kazakhstan,2008,0.9042871,Natural gas
Kazakhstan,2009,0.936493516,Natural gas
Kazakhstan,2010,0.980886698,Natural gas
Kazakhstan,2011,1.03225565,Natural gas
Kazakhstan,2012,1.044699311,Natural gas
Kazakhstan,2013,1.096040368,Natural gas
Kazakhstan,2014,1.179849744,Natural gas
Kazakhstan,2015,0.977156401,Natural gas
Kazakhstan,2016,1.113452315,Natural gas
Kazakhstan,2017,1.309613466,Natural gas
Kazakhstan,2018,1.41042161,Natural gas
Kazakhstan,2019,1.20585525,Natural gas
Kazakhstan,2020,1.102111578,Natural gas
Kazakhstan,2021,0.961038053,Natural gas
Kazakhstan,2022,0.993623912,Natural gas
Kazakhstan,2023,1.10962379,Natural gas
Russian Federation,1970,0,Natural gas
Russian Federation,1971,0,Natural gas
Russian Federation,1972,0,Natural gas
Russian Federation,1973,0,Natural gas
Russian Federation,1974,0,Natural gas
Russian Federation,1975,0,Natural gas
Russian Federation,1976,0,Natural gas
Russian Federation,1977,0,Natural gas
Russian Federation,1978,0,Natural gas
Russian Federation,1979,0,Natural gas
Russian Federation,1980,0,Natural gas
Russian Federation,1981,0,Natural gas
Russian Federation,1982,0,Natural gas
Russian Federation,1983,0,Natural gas
Russian Federation,1984,0,Natural gas
Russian Federation,1985,15.29572392,Natural gas
Russian Federation,1986,16.65241623,Natural gas
Russian Federation,1987,18.019701,Natural gas
Russian Federation,1988,19.5260334,Natural gas
Russian Federation,1989,20.38679504,Natural gas
Russian Federation,1990,21.58523941,Natural gas
Russian Federation,1991,21.28728294,Natural gas
Russian Federation,1992,21.32038879,Natural gas
Russian Federation,1993,20.46956062,Natural gas
Russian Federation,1994,20.10539246,Natural gas
Russian Federation,1995,19.48299599,Natural gas
Russian Federation,1996,19.88358116,Natural gas
Russian Federation,1997,18.8473568,Natural gas
Russian Federation,1998,19.48630714,Natural gas
Russian Federation,1999,19.59886742,Natural gas
Russian Federation,2000,19.3340168,Natural gas
Russian Federation,2001,19.25125313,Natural gas
Russian Federation,2002,19.71142769,Natural gas
Russian Federation,2003,20.54239464,Natural gas
Russian Federation,2004,20.97277451,Natural gas
Russian Federation,2005,21.22107124,Natural gas
Russian Federation,2006,21.77212334,Natural gas
Russian Federation,2007,21.65807343,Natural gas
Russian Federation,2008,22.01230812,Natural gas
Russian Federation,2009,19.30283165,Natural gas
Russian Federation,2010,21.54192352,Natural gas
Russian Federation,2011,22.2057972,Natural gas
Russian Federation,2012,21.66677856,Natural gas
Russian Federation,2013,22.12186432,Natural gas
Russian Federation,2014,21.28158569,Natural gas
Russian Federation,2015,21.03982353,Natural gas
Russian Federation,2016,21.21391296,Natural gas
Russian Federation,2017,22.8801918,Natural gas
Russian Federation,2018,24.08781052,Natural gas
Russian Federation,2019,24.44496727,Natural gas
Russian Federation,2020,22.98407936,Natural gas
Russian Federation,2021,25.27620697,Natural gas
Russian Federation,2022,22.26125526,Natural gas
Russian Federation,2023,21.10975838,Natural gas
Turkmenistan,1970,0,Natural gas
Turkmenistan,1971,0,Natural gas
Turkmenistan,1972,0,Natural gas
Turkmenistan,1973,0,Natural gas
Turkmenistan,1974,0,Natural gas
Turkmenistan,1975,0,Natural gas
Turkmenistan,1976,0,Natural gas
Turkmenistan,1977,0,Natural gas
Turkmenistan,1978,0,Natural gas
Turkmenistan,1979,0,Natural gas
Turkmenistan,1980,0,Natural gas
Turkmenistan,1981,0,Natural gas
Turkmenistan,1982,0,Natural gas
Turkmenistan,1983,0,Natural gas
Turkmenistan,1984,0,Natural gas
Turkmenistan,1985,2.834349632,Natural gas
Turkmenistan,1986,2.885796547,Natural gas
Turkmenistan,1987,3.00163722,Natural gas
Turkmenistan,1988,3.008451223,Natural gas
Turkmenistan,1989,3.062964678,Natural gas
Turkmenistan,1990,2.852734566,Natural gas
Turkmenistan,1991,2.741161585,Natural gas
Turkmenistan,1992,1.810809016,Natural gas
Turkmenistan,1993,2.119887114,Natural gas
Turkmenistan,1994,1.163893461,Natural gas
Turkmenistan,1995,1.049895048,Natural gas
Turkmenistan,1996,1.143450022,Natural gas
Turkmenistan,1997,0.562369525,Natural gas
Turkmenistan,1998,0.432431996,Natural gas
Turkmenistan,1999,0.741163492,Natural gas
Turkmenistan,2000,1.527718544,Natural gas
Turkmenistan,2001,1.667704463,Natural gas
Turkmenistan,2002,1.739083529,Natural gas
Turkmenistan,2003,1.923074961,Natural gas
Turkmenistan,2004,1.895354986,Natural gas
Turkmenistan,2005,2.047815084,Natural gas
Turkmenistan,2006,2.037420034,Natural gas
Turkmenistan,2007,2.217600107,Natural gas
Turkmenistan,2008,2.217600107,Natural gas
Turkmenistan,2009,1.199583054,Natural gas
Turkmenistan,2010,1.444601774,Natural gas
Turkmenistan,2011,2.027212381,Natural gas
Turkmenistan,2012,2.122610569,Natural gas
Turkmenistan,2013,2.122610569,Natural gas
Turkmenistan,2014,2.286150455,Natural gas
Turkmenistan,2015,2.3713274,Natural gas
Turkmenistan,2016,2.275929213,Natural gas
Turkmenistan,2017,2.112389326,Natural gas
Turkmenistan,2018,2.214601755,Natural gas
Turkmenistan,2019,2.273874521,Natural gas
Turkmenistan,2020,2.376527309,Natural gas
Turkmenistan,2021,2.854209423,Natural gas
Turkmenistan,2022,2.817654848,Natural gas
Turkmenistan,2023,2.746743202,Natural gas
USSR,1970,6.750050068,Natural gas
USSR,1971,7.242974758,Natural gas
USSR,1972,7.549880505,Natural gas
USSR,1973,8.057979584,Natural gas
USSR,1974,8.88662529,Natural gas
USSR,1975,9.864222527,Natural gas
USSR,1976,10.94470024,Natural gas
USSR,1977,11.79892159,Natural gas
USSR,1978,12.69205093,Natural gas
USSR,1979,13.8652153,Natural gas
USSR,1980,14.8405962,Natural gas
USSR,1981,15.86702442,Natural gas
USSR,1982,17.07418633,Natural gas
USSR,1983,18.26770973,Natural gas
USSR,1984,20.03071213,Natural gas
USSR,1985,0,Natural gas
USSR,1986,0,Natural gas
USSR,1987,0,Natural gas
USSR,1988,0,Natural gas
USSR,1989,0,Natural gas
USSR,1990,0,Natural gas
USSR,1991,0,Natural gas
USSR,1992,0,Natural gas
USSR,1993,0,Natural gas
USSR,1994,0,Natural gas
USSR,1995,0,Natural gas
USSR,1996,0,Natural gas
USSR,1997,0,Natural gas
USSR,1998,0,Natural gas
USSR,1999,0,Natural gas
USSR,2000,0,Natural gas
USSR,2001,0,Natural gas
USSR,2002,0,Natural gas
USSR,2003,0,Natural gas
USSR,2004,0,Natural gas
USSR,2005,0,Natural gas
USSR,2006,0,Natural gas
USSR,2007,0,Natural gas
USSR,2008,0,Natural gas
USSR,2009,0,Natural gas
USSR,2010,0,Natural gas
USSR,2011,0,Natural gas
USSR,2012,0,Natural gas
USSR,2013,0,Natural gas
USSR,2014,0,Natural gas
USSR,2015,0,Natural gas
USSR,2016,0,Natural gas
USSR,2017,0,Natural gas
USSR,2018,0,Natural gas
USSR,2019,0,Natural gas
USSR,2020,0,Natural gas
USSR,2021,0,Natural gas
USSR,2022,0,Natural gas
USSR,2023,0,Natural gas
Uzbekistan,1970,0,Natural gas
Uzbekistan,1971,0,Natural gas
Uzbekistan,1972,0,Natural gas
Uzbekistan,1973,0,Natural gas
Uzbekistan,1974,0,Natural gas
Uzbekistan,1975,0,Natural gas
Uzbekistan,1976,0,Natural gas
Uzbekistan,1977,0,Natural gas
Uzbekistan,1978,0,Natural gas
Uzbekistan,1979,0,Natural gas
Uzbekistan,1980,0,Natural gas
Uzbekistan,1981,0,Natural gas
Uzbekistan,1982,0,Natural gas
Uzbekistan,1983,0,Natural gas
Uzbekistan,1984,0,Natural gas
Uzbekistan,1985,1.178508878,Natural gas
Uzbekistan,1986,1.315132737,Natural gas
Uzbekistan,1987,1.356017709,Natural gas
Uzbekistan,1988,1.359424829,Natural gas
Uzbekistan,1989,1.400309682,Natural gas
Uzbekistan,1990,1.325016022,Natural gas
Uzbekistan,1991,1.361398458,Natural gas
Uzbekistan,1992,1.384613991,Natural gas
Uzbekistan,1993,1.46292305,Natural gas
Uzbekistan,1994,1.534301996,Natural gas
Uzbekistan,1995,1.560289502,Natural gas
Uzbekistan,1996,1.592514038,Natural gas
Uzbekistan,1997,1.633054495,Natural gas
Uzbekistan,1998,1.781010032,Natural gas
Uzbekistan,1999,1.806650996,Natural gas
Uzbekistan,2000,1.833331466,Natural gas
Uzbekistan,2001,1.852735519,Natural gas
Uzbekistan,2002,1.898473501,Natural gas
Uzbekistan,2003,1.911293983,Natural gas
Uzbekistan,2004,1.936934948,Natural gas
Uzbekistan,2005,1.96638751,Natural gas
Uzbekistan,2006,2.037420034,Natural gas
Uzbekistan,2007,2.120579958,Natural gas
Uzbekistan,2008,2.196810007,Natural gas
Uzbekistan,2009,2.103255033,Natural gas
Uzbekistan,2010,2.057170391,Natural gas
Uzbekistan,2011,2.039152384,Natural gas
Uzbekistan,2012,2.034994602,Natural gas
Uzbekistan,2013,2.012471914,Natural gas
Uzbekistan,2014,2.026678562,Natural gas
Uzbekistan,2015,1.930004954,Natural gas
Uzbekistan,2016,1.912464023,Natural gas
Uzbekistan,2017,1.929844856,Natural gas
Uzbekistan,2018,2.098265409,Natural gas
Uzbekistan,2019,2.068502903,Natural gas
Uzbekistan,2020,1.695642233,Natural gas
Uzbekistan,2021,1.833078623,Natural gas
Uzbekistan,2022,1.760724306,Natural gas
Uzbekistan,2023,1.591457129,Natural gas
Other CIS,1970,0,Natural gas
Other CIS,1971,0,Natural gas
Other CIS,1972,0,Natural gas
Other CIS,1973,0,Natural gas
Other CIS,1974,0,Natural gas
Other CIS,1975,0,Natural gas
Other CIS,1976,0,Natural gas
Other CIS,1977,0,Natural gas
Other CIS,1978,0,Natural gas
Other CIS,1979,0,Natural gas
Other CIS,1980,0,Natural gas
Other CIS,1981,0,Natural gas
Other CIS,1982,0,Natural gas
Other CIS,1983,0,Natural gas
Other CIS,1984,0,Natural gas
Other CIS,1985,0.025906194,Natural gas
Other CIS,1986,0.028805309,Natural gas
Other CIS,1987,0.028805309,Natural gas
Other CIS,1988,0.02539823,Natural gas
Other CIS,1989,0.02539823,Natural gas
Other CIS,1990,0.021698855,Natural gas
Other CIS,1991,0.02044528,Natural gas
Other CIS,1992,0.019862643,Natural gas
Other CIS,1993,0.016994017,Natural gas
Other CIS,1994,0.016634889,Natural gas
Other CIS,1995,0.015342143,Natural gas
Other CIS,1996,0.014519788,Natural gas
Other CIS,1997,0.013992454,Natural gas
Other CIS,1998,0.013809687,Natural gas
Other CIS,1999,0.014398571,Natural gas
Other CIS,2000,0.014851219,Natural gas
Other CIS,2001,0.015185188,Natural gas
Other CIS,2002,0.013987971,Natural gas
Other CIS,2003,0.014288271,Natural gas
Other CIS,2004,0.014054947,Natural gas
Other CIS,2005,0.012870088,Natural gas
Other CIS,2006,0.011924159,Natural gas
Other CIS,2007,0.01081593,Natural gas
Other CIS,2008,0.010950044,Natural gas
Other CIS,2009,0.011084159,Natural gas
Other CIS,2010,0.011852301,Natural gas
Other CIS,2011,0.012280354,Natural gas
Other CIS,2012,0.011890121,Natural gas
Other CIS,2013,0.012225878,Natural gas
Other CIS,2014,0.01192697,Natural gas
Other CIS,2015,0.01208093,Natural gas
Other CIS,2016,0.011497609,Natural gas
Other CIS,2017,0.010813894,Natural gas
Other CIS,2018,0.011174211,Natural gas
Other CIS,2019,0.011396822,Natural gas
Other CIS,2020,0.011372893,Natural gas
Other CIS,2021,0.011866613,Natural gas
Other CIS,2022,0.010592261,Natural gas
Other CIS,2023,0.010236056,Natural gas
Bahrain,1970,0.023404213,Natural gas
Bahrain,1971,0.034122419,Natural gas
Bahrain,1972,0.042579755,Natural gas
Bahrain,1973,0.060373656,Natural gas
Bahrain,1974,0.074441306,Natural gas
Bahrain,1975,0.078335024,Natural gas
Bahrain,1976,0.082103148,Natural gas
Bahrain,1977,0.089053236,Natural gas
Bahrain,1978,0.097845517,Natural gas
